Scenario,Main_Relay,Backup_Relay,Time_Main,Time_Backup,DT,Coordinated,Main_TDS,Main_Pickup,Backup_TDS,Backup_Pickup
scenario_61,R44,R45,0.1249,0.3249,0.0,True,0.05,0.14598,0.09607,0.17632
scenario_61,R8,R7,0.1304,0.3304,2.7755575615628914e-17,True,0.05,0.17632,0.1145,0.14598
scenario_61,R8,R70,0.1304,0.3304,2.7755575615628914e-17,True,0.05,0.17632,0.15111,0.03816
scenario_61,R45,R46,0.2653,0.1389,-0.3264,False,0.09607,0.17632,0.05,0.04276
scenario_61,R45,R71,0.2653,0.3381,-0.12719999999999998,False,0.09607,0.17632,0.1639,0.01275
scenario_61,R9,R8,0.2527,0.1654,-0.2873,False,0.15859,0.04276,0.05,0.17632
scenario_61,R9,R71,0.2527,0.3482,-0.10449999999999998,False,0.15859,0.04276,0.1639,0.01275
scenario_61,R46,R47,0.1046,0.3046,-2.7755575615628914e-17,False,0.05,0.04276,0.14884,0.03987
scenario_61,R34,R8,0.2501,0.1717,-0.2784,False,0.20354,0.01275,0.05,0.17632
scenario_61,R34,R46,0.2501,0.1531,-0.297,False,0.20354,0.01275,0.05,0.04276
scenario_61,R71,R14,0.2402,0.0976,-0.3426,False,0.1639,0.01275,0.05,0.02102
scenario_61,R71,R52,0.2402,0.1862,-0.254,False,0.1639,0.01275,0.05,0.07741
scenario_62,R38,R39,0.2833,0.4833,0.0,True,0.05,0.29512,0.07303,0.20716
scenario_62,R38,R55,0.2833,0.4833,0.0,True,0.05,0.29512,0.09888,0.0999
scenario_62,R10,R9,0.2864,0.2918,-0.1946,False,0.15597,0.04366,0.15618,0.04641
scenario_62,R47,R48,0.2952,0.3011,-0.19410000000000005,False,0.14595,0.04366,0.15058,0.04208
scenario_62,R11,R10,0.2557,0.2929,-0.1628,False,0.13762,0.04208,0.15597,0.04366
scenario_62,R48,R49,0.2885,0.2958,-0.19269999999999998,False,0.15058,0.04208,0.14236,0.02111
scenario_62,R48,R72,0.2885,0.2958,-0.19269999999999998,False,0.15058,0.04208,0.11577,0.06111
scenario_62,R12,R11,0.2482,0.2726,-0.1756,False,0.17101,0.02111,0.13762,0.04208
scenario_62,R12,R72,0.2482,0.3012,-0.147,False,0.17101,0.02111,0.11577,0.06111
scenario_62,R49,R50,0.2491,0.2875,-0.16160000000000002,False,0.14236,0.02111,0.16079,0.02284
scenario_62,R13,R12,0.2708,0.2851,-0.18569999999999998,False,0.15912,0.02284,0.17101,0.02111
scenario_62,R50,R51,0.2669,0.283,-0.18390000000000006,False,0.16079,0.02284,0.1731,0.02153
scenario_62,R14,R13,0.0895,0.2895,-2.7755575615628914e-17,False,0.05,0.02153,0.15912,0.02284
scenario_62,R51,R52,0.2665,0.1808,-0.28570000000000007,False,0.1731,0.02153,0.05,0.07786
scenario_62,R51,R34,0.2665,0.3065,-0.16000000000000003,False,0.1731,0.02153,0.20967,0.01125
scenario_62,R15,R14,0.2884,0.0959,-0.3925,False,0.13544,0.07786,0.05,0.02153
scenario_62,R15,R34,0.2884,0.3065,-0.1819,False,0.13544,0.07786,0.20967,0.01125
scenario_62,R52,R53,0.1665,0.3666,9.999999999996123e-05,True,0.05,0.07786,0.11261,0.07429
scenario_62,R16,R15,0.2858,0.314,-0.1718,False,0.12528,0.07429,0.13544,0.07786
scenario_62,R53,R54,0.3188,0.3415,-0.17729999999999996,False,0.11261,0.07429,0.12319,0.07069
scenario_62,R17,R16,0.3138,0.3286,-0.18520000000000003,False,0.12197,0.07069,0.12528,0.07429
scenario_62,R54,R73,0.3182,0.3291,-0.1891,False,0.12319,0.07069,0.13141,0.06525
scenario_62,R36,R17,0.321,0.3317,-0.18930000000000002,False,0.12191,0.06525,0.12197,0.07069
scenario_62,R73,R32,0.3135,0.3193,-0.19420000000000004,False,0.13141,0.06525,0.13661,0.06162
scenario_62,R19,R18,0.229,0.28,-0.149,False,0.14314,0.10035,0.17519,0.0999
scenario_62,R56,R57,0.2684,0.3324,-0.13600000000000007,False,0.10139,0.10035,0.12511,0.10123
scenario_62,R18,R1,0.2524,0.2851,-0.1673,False,0.17519,0.0999,0.14776,0.29512
scenario_62,R18,R39,0.2524,0.5185,0.06609999999999994,True,0.17519,0.0999,0.07303,0.20716
scenario_62,R55,R56,0.3829,0.3936,-0.18930000000000002,False,0.09888,0.0999,0.10139,0.10035
scenario_62,R2,R1,0.2467,0.2871,-0.1596,False,0.14162,0.20716,0.14776,0.29512
scenario_62,R2,R55,0.2467,0.5724,0.12569999999999998,True,0.14162,0.20716,0.09888,0.0999
scenario_62,R39,R40,0.3176,0.4174,-0.10020000000000001,False,0.07303,0.20716,0.11001,0.11602
scenario_62,R39,R59,0.3176,0.4175,-0.10010000000000002,False,0.07303,0.20716,0.06734,0.09822
scenario_62,R20,R19,0.2649,0.3078,-0.15710000000000002,False,0.12282,0.10123,0.14314,0.10035
scenario_62,R57,R58,0.3065,0.3225,-0.184,False,0.12511,0.10123,0.1114,0.05845
scenario_62,R57,R33,0.3065,0.3225,-0.184,False,0.12511,0.10123,0.14627,0.0465
scenario_62,R21,R20,0.2145,0.2868,-0.1277,False,0.12351,0.05845,0.12282,0.10123
scenario_62,R21,R33,0.2145,0.3281,-0.0864,False,0.12351,0.05845,0.14627,0.0465
scenario_62,R58,R35,0.2798,0.3256,-0.1542,False,0.1114,0.05845,0.12743,0.06111
scenario_62,R33,R7,0.2439,0.3409,-0.10300000000000004,False,0.14627,0.0465,0.11888,0.13371
scenario_62,R33,R45,0.2439,0.3426,-0.1013,False,0.14627,0.0465,0.09563,0.17361
scenario_62,R70,R58,0.2436,0.346,-0.09760000000000005,False,0.14087,0.0465,0.1114,0.05845
scenario_62,R70,R20,0.2436,0.2925,-0.15110000000000004,False,0.14087,0.0465,0.12282,0.10123
scenario_62,R72,R21,0.2323,0.3003,-0.132,False,0.11577,0.06111,0.12351,0.05845
scenario_62,R35,R11,0.258,0.3349,-0.12310000000000004,False,0.12743,0.06111,0.13762,0.04208
scenario_62,R35,R49,0.258,0.3705,-0.08750000000000002,False,0.12743,0.06111,0.14236,0.02111
scenario_62,R23,R22,0.252,0.2887,-0.1633,False,0.14208,0.09318,0.16042,0.09822
scenario_62,R60,R61,0.3099,0.348,-0.16190000000000004,False,0.10472,0.09318,0.13012,0.07329
scenario_62,R24,R23,0.2688,0.2971,-0.17170000000000002,False,0.1384,0.07329,0.14208,0.09318
scenario_62,R61,R74,0.3077,0.3182,-0.1895,False,0.13012,0.07329,0.14456,0.05959
scenario_62,R37,R24,0.2795,0.3021,-0.17740000000000006,False,0.13684,0.05959,0.1384,0.07329
scenario_62,R74,R28,0.2964,0.3025,-0.19390000000000002,False,0.14456,0.05959,0.14111,0.04864
scenario_62,R74,R66,0.2964,0.3025,-0.19390000000000002,False,0.14456,0.05959,0.07806,0.07971
scenario_62,R26,R25,0.2721,0.2837,-0.1884,False,0.16248,0.05614,0.16657,0.05992
scenario_62,R63,R64,0.3201,0.3265,-0.1936,False,0.12654,0.05614,0.13251,0.05235
scenario_62,R27,R26,0.2583,0.2865,-0.1718,False,0.14926,0.05235,0.16248,0.05614
scenario_62,R64,R65,0.2824,0.3066,-0.1758,False,0.13251,0.05235,0.14727,0.04864
scenario_62,R28,R27,0.2751,0.2975,-0.17760000000000004,False,0.14111,0.04864,0.14926,0.05235
scenario_62,R65,R37,0.2762,0.2997,-0.1765,False,0.14727,0.04864,0.13684,0.05959
scenario_62,R65,R66,0.2762,0.3063,-0.1699,False,0.14727,0.04864,0.07806,0.07971
scenario_62,R29,R28,0.0982,0.3025,0.0042999999999999705,True,0.05,0.07971,0.14111,0.04864
scenario_62,R29,R37,0.0982,0.2982,0.0,True,0.05,0.07971,0.13684,0.05959
scenario_62,R66,R67,0.2802,0.1327,-0.34750000000000003,False,0.07806,0.07971,0.05,0.04132
scenario_62,R22,R2,0.2556,0.2853,-0.1703,False,0.16042,0.09822,0.14162,0.20716
scenario_62,R22,R40,0.2556,0.4353,-0.020299999999999985,False,0.16042,0.09822,0.11001,0.11602
scenario_62,R59,R60,0.2608,0.3936,-0.06719999999999998,False,0.06734,0.09822,0.10472,0.09318
scenario_62,R3,R2,0.2664,0.2841,-0.18230000000000002,False,0.15834,0.11602,0.14162,0.20716
scenario_62,R3,R59,0.2664,0.4615,-0.0049000000000000155,False,0.15834,0.11602,0.06734,0.09822
scenario_62,R40,R41,0.3435,0.3561,-0.1874,False,0.11001,0.11602,0.11572,0.11244
scenario_62,R30,R29,0.2729,0.105,-0.3679,False,0.15749,0.04132,0.05,0.07971
scenario_62,R67,R68,0.1228,0.3228,-5.551115123125783e-17,False,0.05,0.04132,0.12267,0.04944
scenario_62,R31,R30,0.302,0.3008,-0.2012,False,0.14981,0.04944,0.15749,0.04132
scenario_62,R68,R69,0.3121,0.3272,-0.1849,False,0.12267,0.04944,0.11778,0.06162
scenario_62,R32,R31,0.3058,0.3119,-0.19390000000000002,False,0.13661,0.06162,0.14981,0.04944
scenario_62,R69,R36,0.315,0.3337,-0.18130000000000002,False,0.11778,0.06162,0.12191,0.06525
scenario_62,R4,R3,0.2736,0.2911,-0.1825,False,0.15012,0.11244,0.15834,0.11602
scenario_62,R41,R42,0.3198,0.3382,-0.18159999999999998,False,0.11572,0.11244,0.12282,0.11142
scenario_62,R5,R4,0.2631,0.2995,-0.16360000000000002,False,0.13226,0.11142,0.15012,0.11244
scenario_62,R42,R43,0.2877,0.3171,-0.17060000000000003,False,0.12282,0.11142,0.11504,0.11927
scenario_62,R42,R62,0.2877,0.3171,-0.17060000000000003,False,0.12282,0.11142,0.1076,0.05992
scenario_62,R25,R5,0.2752,0.3082,-0.16700000000000004,False,0.16657,0.05992,0.13226,0.11142
scenario_62,R25,R43,0.2752,0.3135,-0.1617,False,0.16657,0.05992,0.11504,0.11927
scenario_62,R62,R63,0.2938,0.3365,-0.1573,False,0.1076,0.05992,0.12654,0.05614
scenario_62,R6,R5,0.1093,0.3093,0.0,True,0.05,0.11927,0.13226,0.11142
scenario_62,R6,R62,0.1093,0.3127,0.0033999999999999586,True,0.05,0.11927,0.1076,0.05992
scenario_62,R43,R44,0.2912,0.1323,-0.3589,False,0.11504,0.11927,0.05,0.13371
scenario_62,R7,R6,0.2944,0.1188,-0.3756,False,0.11888,0.13371,0.05,0.11927
scenario_62,R44,R70,0.1209,0.3243,0.0033999999999999586,True,0.05,0.13371,0.14087,0.0465
scenario_62,R44,R45,0.1209,0.3209,0.0,True,0.05,0.13371,0.09563,0.17361
scenario_62,R8,R7,0.1296,0.3296,0.0,True,0.05,0.17361,0.11888,0.13371
scenario_62,R8,R70,0.1296,0.3296,0.0,True,0.05,0.17361,0.14087,0.0465
scenario_62,R45,R46,0.2629,0.1438,-0.31910000000000005,False,0.09563,0.17361,0.05,0.04641
scenario_62,R45,R71,0.2629,0.3375,-0.1254,False,0.09563,0.17361,0.17006,0.01125
scenario_62,R9,R8,0.2541,0.1642,-0.2899,False,0.15618,0.04641,0.05,0.17361
scenario_62,R9,R71,0.2541,0.3472,-0.1069,False,0.15618,0.04641,0.17006,0.01125
scenario_62,R46,R47,0.1074,0.3074,0.0,True,0.05,0.04641,0.14595,0.04366
scenario_62,R34,R8,0.2515,0.1697,-0.28180000000000005,False,0.20967,0.01125,0.05,0.17361
scenario_62,R34,R46,0.2515,0.1572,-0.2943,False,0.20967,0.01125,0.05,0.04641
scenario_62,R71,R14,0.2423,0.0983,-0.344,False,0.17006,0.01125,0.05,0.02153
scenario_62,R71,R52,0.2423,0.1847,-0.2576,False,0.17006,0.01125,0.05,0.07786
scenario_63,R38,R39,0.269,0.4691,9.999999999998899e-05,True,0.05,0.27408,0.07625,0.19151
scenario_63,R38,R55,0.269,0.4691,9.999999999998899e-05,True,0.05,0.27408,0.10053,0.0935
scenario_63,R10,R9,0.2852,0.2909,-0.19430000000000003,False,0.15692,0.04209,0.1573,0.04475
scenario_63,R47,R48,0.2941,0.3,-0.1941,False,0.14706,0.04209,0.15166,0.0406
scenario_63,R11,R10,0.2569,0.2921,-0.1648,False,0.13941,0.0406,0.15692,0.04209
scenario_63,R48,R49,0.2876,0.2948,-0.19280000000000003,False,0.15166,0.0406,0.14031,0.02186
scenario_63,R48,R72,0.2876,0.2948,-0.19280000000000003,False,0.15166,0.0406,0.11575,0.06061
scenario_63,R12,R11,0.2488,0.2731,-0.1757,False,0.1701,0.02186,0.13941,0.0406
scenario_63,R12,R72,0.2488,0.3002,-0.14859999999999998,False,0.1701,0.02186,0.11575,0.06061
scenario_63,R49,R50,0.2479,0.2883,-0.15960000000000002,False,0.14031,0.02186,0.15917,0.02394
scenario_63,R13,R12,0.2721,0.2861,-0.186,False,0.15794,0.02394,0.1701,0.02186
scenario_63,R50,R51,0.2674,0.284,-0.18340000000000006,False,0.15917,0.02394,0.17076,0.02303
scenario_63,R14,R13,0.0912,0.2912,0.0,True,0.05,0.02303,0.15794,0.02394
scenario_63,R51,R52,0.2673,0.1734,-0.2939,False,0.17076,0.02303,0.05,0.07188
scenario_63,R51,R34,0.2673,0.3045,-0.1628,False,0.17076,0.02303,0.22888,0.00726
scenario_63,R15,R14,0.2865,0.0978,-0.3887,False,0.13783,0.07188,0.05,0.02303
scenario_63,R15,R34,0.2865,0.3039,-0.18259999999999998,False,0.13783,0.07188,0.22888,0.00726
scenario_63,R52,R53,0.1602,0.3602,0.0,True,0.05,0.07188,0.11512,0.06836
scenario_63,R16,R15,0.2833,0.3109,-0.1724,False,0.12775,0.06836,0.13783,0.07188
scenario_63,R53,R54,0.3148,0.3367,-0.17810000000000004,False,0.11512,0.06836,0.12583,0.06482
scenario_63,R17,R16,0.3099,0.3244,-0.1855,False,0.12452,0.06482,0.12775,0.06836
scenario_63,R54,R73,0.3144,0.3249,-0.1895,False,0.12583,0.06482,0.13424,0.05952
scenario_63,R36,R17,0.3157,0.327,-0.18869999999999998,False,0.12427,0.05952,0.12452,0.06482
scenario_63,R73,R32,0.3099,0.3154,-0.1945,False,0.13424,0.05952,0.1395,0.05605
scenario_63,R19,R18,0.2286,0.2787,-0.1499,False,0.14518,0.09387,0.17719,0.0935
scenario_63,R56,R57,0.2666,0.3289,-0.1377,False,0.10339,0.09387,0.12712,0.0947
scenario_63,R18,R1,0.2516,0.2834,-0.16820000000000002,False,0.17719,0.0935,0.15003,0.27408
scenario_63,R18,R39,0.2516,0.5006,0.049000000000000044,True,0.17719,0.0935,0.07625,0.19151
scenario_63,R55,R56,0.375,0.3865,-0.1885,False,0.10053,0.0935,0.10339,0.09387
scenario_63,R2,R1,0.2458,0.2853,-0.1605,False,0.14406,0.19151,0.15003,0.27408
scenario_63,R2,R55,0.2458,0.551,0.10520000000000002,True,0.14406,0.19151,0.10053,0.0935
scenario_63,R39,R40,0.3176,0.4083,-0.10930000000000001,False,0.07625,0.19151,0.1118,0.1067
scenario_63,R39,R59,0.3176,0.4083,-0.10930000000000001,False,0.07625,0.19151,0.07266,0.08765
scenario_63,R20,R19,0.2651,0.3055,-0.15960000000000002,False,0.12562,0.0947,0.14518,0.09387
scenario_63,R57,R58,0.3039,0.3195,-0.1844,False,0.12712,0.0947,0.11083,0.05791
scenario_63,R57,R33,0.3039,0.3195,-0.1844,False,0.12712,0.0947,0.15105,0.041
scenario_63,R21,R20,0.2146,0.2866,-0.128,False,0.1239,0.05791,0.12562,0.0947
scenario_63,R21,R33,0.2146,0.3248,-0.08980000000000005,False,0.1239,0.05791,0.15105,0.041
scenario_63,R58,R35,0.2774,0.3251,-0.1523,False,0.11083,0.05791,0.12766,0.06061
scenario_63,R33,R7,0.2439,0.3438,-0.10010000000000002,False,0.15105,0.041,0.11529,0.1463
scenario_63,R33,R45,0.2439,0.3476,-0.0963,False,0.15105,0.041,0.09453,0.18215
scenario_63,R70,R58,0.248,0.3458,-0.10220000000000001,False,0.14826,0.041,0.11083,0.05791
scenario_63,R70,R20,0.248,0.2922,-0.1558,False,0.14826,0.041,0.12562,0.0947
scenario_63,R72,R21,0.2321,0.3003,-0.1318,False,0.11575,0.06061,0.1239,0.05791
scenario_63,R35,R11,0.2578,0.3348,-0.123,False,0.12766,0.06061,0.13941,0.0406
scenario_63,R35,R49,0.2578,0.3702,-0.08760000000000001,False,0.12766,0.06061,0.14031,0.02186
scenario_63,R23,R22,0.2505,0.286,-0.16450000000000004,False,0.14572,0.08277,0.16382,0.08765
scenario_63,R60,R61,0.3044,0.3406,-0.1638,False,0.10827,0.08277,0.13402,0.06436
scenario_63,R24,R23,0.2676,0.2936,-0.174,False,0.14293,0.06436,0.14572,0.08277
scenario_63,R61,R74,0.3028,0.313,-0.18980000000000002,False,0.13402,0.06436,0.14682,0.05404
scenario_63,R37,R24,0.2739,0.2991,-0.1748,False,0.13821,0.05404,0.14293,0.06436
scenario_63,R74,R28,0.2926,0.2996,-0.19300000000000006,False,0.14682,0.05404,0.15782,0.03251
scenario_63,R74,R66,0.2926,0.2996,-0.19300000000000006,False,0.14682,0.05404,0.08791,0.06281
scenario_63,R26,R25,0.2658,0.277,-0.18879999999999997,False,0.1726,0.03996,0.176,0.04374
scenario_63,R63,R64,0.3069,0.3119,-0.195,False,0.13712,0.03996,0.14406,0.03618
scenario_63,R27,R26,0.2526,0.2788,-0.1738,False,0.16026,0.03618,0.1726,0.03996
scenario_63,R64,R65,0.2741,0.2951,-0.17900000000000005,False,0.14406,0.03618,0.15997,0.03251
scenario_63,R28,R27,0.2745,0.287,-0.18750000000000006,False,0.15782,0.03251,0.16026,0.03618
scenario_63,R65,R37,0.2687,0.2932,-0.1755,False,0.15997,0.03251,0.13821,0.05404
scenario_63,R65,R66,0.2687,0.3029,-0.1658,False,0.15997,0.03251,0.08791,0.06281
scenario_63,R29,R28,0.0918,0.2996,0.007799999999999974,True,0.05,0.06281,0.15782,0.03251
scenario_63,R29,R37,0.0918,0.2918,0.0,True,0.05,0.06281,0.13821,0.05404
scenario_63,R66,R67,0.2799,0.1272,-0.3527,False,0.08791,0.06281,0.05,0.03706
scenario_63,R22,R2,0.2541,0.2835,-0.17060000000000003,False,0.16382,0.08765,0.14406,0.19151
scenario_63,R22,R40,0.2541,0.4217,-0.032399999999999984,False,0.16382,0.08765,0.1118,0.1067
scenario_63,R59,R60,0.2641,0.3817,-0.08240000000000003,False,0.07266,0.08765,0.10827,0.08277
scenario_63,R3,R2,0.2648,0.2824,-0.1824,False,0.16074,0.1067,0.14406,0.19151
scenario_63,R3,R59,0.2648,0.447,-0.017799999999999983,False,0.16074,0.1067,0.07266,0.08765
scenario_63,R40,R41,0.3359,0.3502,-0.18569999999999998,False,0.1118,0.1067,0.11862,0.10258
scenario_63,R30,R29,0.2711,0.0977,-0.3734,False,0.16079,0.03706,0.05,0.06281
scenario_63,R67,R68,0.1181,0.3181,0.0,True,0.05,0.03706,0.12593,0.04447
scenario_63,R31,R30,0.2989,0.2976,-0.20130000000000003,False,0.15312,0.04447,0.16079,0.03706
scenario_63,R68,R69,0.3079,0.3222,-0.18570000000000003,False,0.12593,0.04447,0.12057,0.05605
scenario_63,R32,R31,0.3025,0.3084,-0.1941,False,0.1395,0.05605,0.15312,0.04447
scenario_63,R69,R36,0.3122,0.3295,-0.18269999999999997,False,0.12057,0.05605,0.12427,0.05952
scenario_63,R4,R3,0.2718,0.2889,-0.1829,False,0.15288,0.10258,0.16074,0.1067
scenario_63,R41,R42,0.3168,0.3335,-0.18330000000000002,False,0.11862,0.10258,0.12552,0.1013
scenario_63,R5,R4,0.2585,0.2967,-0.1618,False,0.1337,0.1013,0.15288,0.10258
scenario_63,R42,R43,0.2844,0.3133,-0.17109999999999997,False,0.12552,0.1013,0.12201,0.09919
scenario_63,R42,R62,0.2844,0.3133,-0.17109999999999997,False,0.12552,0.1013,0.1211,0.04374
scenario_63,R25,R5,0.2692,0.3014,-0.1678,False,0.176,0.04374,0.1337,0.1013
scenario_63,R25,R43,0.2692,0.3099,-0.1593,False,0.176,0.04374,0.12201,0.09919
scenario_63,R62,R63,0.2928,0.3209,-0.1719,False,0.1211,0.04374,0.13712,0.03996
scenario_63,R6,R5,0.103,0.3029,-9.999999999998899e-05,False,0.05,0.09919,0.1337,0.1013
scenario_63,R6,R62,0.103,0.3094,0.006400000000000017,True,0.05,0.09919,0.1211,0.04374
scenario_63,R43,R44,0.2885,0.1372,-0.3513,False,0.12201,0.09919,0.05,0.1463
scenario_63,R7,R6,0.2955,0.1114,-0.3841,False,0.11529,0.1463,0.05,0.09919
scenario_63,R44,R70,0.125,0.3269,0.0019000000000000128,True,0.05,0.1463,0.14826,0.041
scenario_63,R44,R45,0.125,0.325,0.0,True,0.05,0.1463,0.09453,0.18215
scenario_63,R8,R7,0.1321,0.3321,0.0,True,0.05,0.18215,0.11529,0.1463
scenario_63,R8,R70,0.1321,0.3321,0.0,True,0.05,0.18215,0.14826,0.041
scenario_63,R45,R46,0.2657,0.1415,-0.32420000000000004,False,0.09453,0.18215,0.05,0.04475
scenario_63,R45,R71,0.2657,0.3405,-0.12519999999999998,False,0.09453,0.18215,0.19451,0.00726
scenario_63,R9,R8,0.2535,0.1681,-0.2854,False,0.1573,0.04475,0.05,0.18215
scenario_63,R9,R71,0.2535,0.3492,-0.1043,False,0.1573,0.04475,0.19451,0.00726
scenario_63,R46,R47,0.1062,0.3062,0.0,True,0.05,0.04475,0.14706,0.04209
scenario_63,R34,R8,0.2533,0.1739,-0.27940000000000004,False,0.22888,0.00726,0.05,0.18215
scenario_63,R34,R46,0.2533,0.1545,-0.29880000000000007,False,0.22888,0.00726,0.05,0.04475
scenario_63,R71,R14,0.2523,0.1004,-0.35190000000000005,False,0.19451,0.00726,0.05,0.02303
scenario_63,R71,R52,0.2523,0.177,-0.27530000000000004,False,0.19451,0.00726,0.05,0.07188
scenario_64,R38,R39,0.2936,0.4936,-5.551115123125783e-17,False,0.05,0.30474,0.07462,0.20704
scenario_64,R38,R55,0.2936,0.4935,-0.0001000000000000445,False,0.05,0.30474,0.09402,0.10728
scenario_64,R10,R9,0.2876,0.2933,-0.19430000000000003,False,0.1542,0.0461,0.15485,0.04862
scenario_64,R47,R48,0.2964,0.3026,-0.19380000000000003,False,0.14445,0.0461,0.14884,0.04475
scenario_64,R11,R10,0.2567,0.2947,-0.16199999999999998,False,0.13549,0.04475,0.1542,0.0461
scenario_64,R48,R49,0.2904,0.2976,-0.19280000000000003,False,0.14884,0.04475,0.14082,0.02225
scenario_64,R48,R72,0.2904,0.2976,-0.19280000000000003,False,0.14884,0.04475,0.11353,0.06525
scenario_64,R12,R11,0.2491,0.2734,-0.17570000000000002,False,0.16958,0.02225,0.13549,0.04475
scenario_64,R12,R72,0.2491,0.3031,-0.14600000000000002,False,0.16958,0.02225,0.11353,0.06525
scenario_64,R49,R50,0.2493,0.2885,-0.16080000000000003,False,0.14082,0.02225,0.15887,0.0244
scenario_64,R13,R12,0.2726,0.2866,-0.186,False,0.15741,0.0244,0.16958,0.02225
scenario_64,R50,R51,0.2682,0.2844,-0.18380000000000002,False,0.15887,0.0244,0.16999,0.02357
scenario_64,R14,R13,0.0918,0.2918,0.0,True,0.05,0.02357,0.15741,0.0244
scenario_64,R51,R52,0.2676,0.1743,-0.2933,False,0.16999,0.02357,0.05,0.07258
scenario_64,R51,R34,0.2676,0.3048,-0.1628,False,0.16999,0.02357,0.23822,0.00601
scenario_64,R15,R14,0.2868,0.0985,-0.3883,False,0.13755,0.07258,0.05,0.02357
scenario_64,R15,R34,0.2868,0.3043,-0.1825,False,0.13755,0.07258,0.23822,0.00601
scenario_64,R52,R53,0.1609,0.3609,0.0,True,0.05,0.07258,0.11479,0.06909
scenario_64,R16,R15,0.2836,0.3113,-0.1723,False,0.12745,0.06909,0.13755,0.07258
scenario_64,R53,R54,0.3153,0.3373,-0.17800000000000005,False,0.11479,0.06909,0.12545,0.0656
scenario_64,R17,R16,0.3106,0.325,-0.1856,False,0.12421,0.0656,0.12745,0.06909
scenario_64,R54,R73,0.3148,0.3255,-0.18930000000000002,False,0.12545,0.0656,0.13375,0.0604
scenario_64,R36,R17,0.3165,0.3277,-0.18880000000000002,False,0.12388,0.0604,0.12421,0.0656
scenario_64,R73,R32,0.3104,0.316,-0.19440000000000002,False,0.13375,0.0604,0.13891,0.05706
scenario_64,R19,R18,0.2299,0.2815,-0.14840000000000003,False,0.14109,0.10786,0.17298,0.10728
scenario_64,R56,R57,0.2705,0.3363,-0.13420000000000004,False,0.09923,0.10786,0.12291,0.10887
scenario_64,R18,R1,0.2532,0.2851,-0.16809999999999997,False,0.17298,0.10728,0.14639,0.30474
scenario_64,R18,R39,0.2532,0.5397,0.08649999999999997,True,0.17298,0.10728,0.07462,0.20704
scenario_64,R55,R56,0.3795,0.4019,-0.17760000000000004,False,0.09402,0.10728,0.09923,0.10786
scenario_64,R2,R1,0.2477,0.2871,-0.1606,False,0.14227,0.20704,0.14639,0.30474
scenario_64,R2,R55,0.2477,0.5792,0.1315,True,0.14227,0.20704,0.09402,0.10728
scenario_64,R39,R40,0.3265,0.4188,-0.10770000000000002,False,0.07462,0.20704,0.10601,0.1227
scenario_64,R39,R59,0.3265,0.4188,-0.10770000000000002,False,0.07462,0.20704,0.07304,0.0898
scenario_64,R20,R19,0.2655,0.3103,-0.1552,False,0.12035,0.10887,0.14109,0.10786
scenario_64,R57,R58,0.3094,0.3259,-0.1835,False,0.12291,0.10887,0.1092,0.06264
scenario_64,R57,R33,0.3094,0.3259,-0.1835,False,0.12291,0.10887,0.14463,0.04958
scenario_64,R21,R20,0.2145,0.2885,-0.12600000000000003,False,0.12119,0.06264,0.12035,0.10887
scenario_64,R21,R33,0.2145,0.3316,-0.0829,False,0.12119,0.06264,0.14463,0.04958
scenario_64,R58,R35,0.2817,0.329,-0.1527,False,0.1092,0.06264,0.12551,0.06525
scenario_64,R33,R7,0.2452,0.3414,-0.10380000000000003,False,0.14463,0.04958,0.11931,0.13404
scenario_64,R33,R45,0.2452,0.3421,-0.1031,False,0.14463,0.04958,0.09372,0.1797
scenario_64,R70,R58,0.2434,0.3536,-0.08979999999999999,False,0.13832,0.04958,0.1092,0.06264
scenario_64,R70,R20,0.2434,0.2944,-0.14900000000000002,False,0.13832,0.04958,0.12035,0.10887
scenario_64,R72,R21,0.2325,0.3024,-0.13010000000000002,False,0.11353,0.06525,0.12119,0.06264
scenario_64,R35,R11,0.2594,0.3373,-0.12210000000000004,False,0.12551,0.06525,0.13549,0.04475
scenario_64,R35,R49,0.2594,0.3742,-0.08520000000000005,False,0.12551,0.06525,0.14082,0.02225
scenario_64,R23,R22,0.2514,0.2866,-0.1648,False,0.14523,0.08523,0.16321,0.0898
scenario_64,R60,R61,0.3054,0.3423,-0.16310000000000002,False,0.10728,0.08523,0.13133,0.06872
scenario_64,R24,R23,0.2698,0.2953,-0.1745,False,0.14161,0.06872,0.14523,0.08523
scenario_64,R61,R74,0.3036,0.3156,-0.188,False,0.13133,0.06872,0.14256,0.06058
scenario_64,R37,R24,0.2743,0.3027,-0.17159999999999997,False,0.13363,0.06058,0.14161,0.06872
scenario_64,R74,R28,0.2938,0.303,-0.19080000000000003,False,0.14256,0.06058,0.15464,0.03618
scenario_64,R74,R66,0.2938,0.303,-0.19080000000000003,False,0.14256,0.06058,0.08704,0.06546
scenario_64,R26,R25,0.2673,0.2787,-0.1886,False,0.16993,0.04366,0.17355,0.04743
scenario_64,R63,R64,0.31,0.3154,-0.1946,False,0.13434,0.04366,0.141,0.03988
scenario_64,R27,R26,0.254,0.2807,-0.1733,False,0.15735,0.03988,0.16993,0.04366
scenario_64,R64,R65,0.2761,0.2979,-0.17820000000000003,False,0.141,0.03988,0.15659,0.03618
scenario_64,R28,R27,0.2769,0.2895,-0.1874,False,0.15464,0.03618,0.15735,0.03988
